acc	sex	mapped_sex
SRR5504295		unknown
SRR5504296		unknown
SRR5504297		unknown
SRR5504298		unknown
SRR5504299		unknown
SRR5504300		unknown
SRR5504301		unknown
SRR5504302		unknown
SRR5504303		unknown
SRR5504304		unknown
SRR5504305		unknown
SRR5504306		unknown
SRR5504307		unknown
SRR5504308		unknown
SRR5504309		unknown
SRR5504310		unknown
SRR5504311		unknown
SRR5504312		unknown
SRR5504313		unknown
SRR5504314		unknown
SRR5504315		unknown
SRR5504316		unknown
SRR5504317		unknown
SRR5504318		unknown
SRR5504319		unknown
SRR5504320		unknown
SRR5504321		unknown
SRR5504322		unknown
SRR5504323		unknown
SRR5504324		unknown
SRR5504325		unknown
SRR5504326		unknown
SRR5504327		unknown
SRR5504328		unknown
SRR5512095		unknown
SRR5512096		unknown
SRR5512097		unknown
SRR5512098		unknown
SRR5512099		unknown
SRR5512100		unknown
SRR5512101		unknown
SRR5512102		unknown
SRR5512103		unknown
SRR5512104		unknown
SRR5512105		unknown
SRR5512106		unknown
SRR5512107		unknown
SRR5512108		unknown
SRR5512109		unknown
SRR5512110		unknown
SRR5512111		unknown
SRR5512112		unknown
SRR5520660		unknown
SRR5520661		unknown
SRR5520662		unknown
SRR5520663		unknown
SRR5520664		unknown
SRR5520665		unknown
SRR5520666		unknown
SRR5520667		unknown
SRR5520668		unknown
SRR5520669		unknown
SRR5526698		unknown
SRR5526699		unknown
SRR5526701		unknown
SRR5526702		unknown
SRR5526703		unknown
SRR5526704		unknown
SRR5526706		unknown
SRR5526709		unknown
SRR5526711		unknown
SRR5526713		unknown
SRR5526716		unknown
SRR5526717		unknown
SRR5526720		unknown
SRR5526721		unknown
SRR5526723		unknown
SRR5526728		unknown
SRR5526730		unknown
SRR5526731		unknown
SRR5526732		unknown
SRR5526735		unknown
SRR5526738		unknown
SRR5526741		unknown
SRR5526742		unknown
SRR5526744		unknown
SRR5526745		unknown
SRR5526746		unknown
SRR5526747		unknown
SRR5526749		unknown
SRR5576615		unknown
SRR5576616		unknown
SRR5576617		unknown
SRR5576618		unknown
SRR5576619		unknown
SRR5576620		unknown
SRR5576621		unknown
SRR5576622		unknown
SRR5576623		unknown
SRR5576624		unknown
SRR5576625		unknown
SRR5576626		unknown
SRR5576627		unknown
SRR5576628		unknown
SRR5576629		unknown
SRR5576630		unknown
SRR5576631		unknown
SRR5576632		unknown
SRR5576633		unknown
SRR5576634		unknown
SRR5576635		unknown
SRR5576636		unknown
SRR5576637		unknown
SRR5576638		unknown
SRR5576639		unknown
SRR5576640		unknown
SRR5576641		unknown
SRR5576642		unknown
SRR5576643		unknown
SRR5576644		unknown
SRR5576645		unknown
SRR5576646		unknown
SRR5576647		unknown
SRR5576648		unknown
SRR5576649		unknown
SRR5576650		unknown
SRR5576651		unknown
SRR5576652		unknown
SRR5576653		unknown
SRR5586991		unknown
SRR5586992		unknown
SRR5586993		unknown
SRR5586994		unknown
SRR5586995		unknown
SRR5586996		unknown
SRR5597645	male	male
SRR5597646	male	male
SRR5597647	male	male
SRR5597648	male	male
SRR5597649	male	male
SRR5597650	male	male
SRR5645771		unknown
SRR5645773		unknown
SRR5645774		unknown
SRR5645775		unknown
SRR5645776		unknown
SRR5645777		unknown
SRR5645778		unknown
SRR5645779		unknown
SRR5645780		unknown
SRR5645781		unknown
SRR5645782		unknown
SRR5645783		unknown
SRR5645784		unknown
SRR5645785		unknown
SRR5645786		unknown
SRR5645788		unknown
SRR5645789		unknown
SRR5645791		unknown
SRR5645792		unknown
SRR5645793		unknown
SRR5645794		unknown
SRR5645795		unknown
SRR5645796		unknown
SRR5645797		unknown
SRR5645798		unknown
SRR5645799		unknown
SRR5645800		unknown
SRR5645801		unknown
SRR5645802		unknown
SRR5645803		unknown
SRR5645804		unknown
SRR5645805		unknown
SRR5645806		unknown
SRR5645807		unknown
SRR5645808		unknown
SRR5645809		unknown
SRR5645810		unknown
SRR5645811		unknown
SRR5645812		unknown
SRR5645813		unknown
SRR5645814		unknown
SRR5645815		unknown
SRR5645816		unknown
SRR5645817		unknown
SRR5645819		unknown
SRR5645820		unknown
SRR5645821		unknown
SRR5645822		unknown
SRR5645823		unknown
SRR5645824		unknown
SRR5645825		unknown
SRR5645826		unknown
SRR5645827		unknown
SRR5645828		unknown
SRR5645829		unknown
SRR5645830		unknown
SRR5645831		unknown
SRR5645832		unknown
SRR5645833		unknown
SRR5645835		unknown
SRR5645836		unknown
SRR5645837		unknown
SRR5645838		unknown
SRR5645839		unknown
SRR5645840		unknown
SRR5645841		unknown
SRR5645842		unknown
SRR5645843		unknown
SRR5645844		unknown
SRR5645845		unknown
SRR5645847		unknown
SRR5645848		unknown
SRR5645849		unknown
SRR5645850		unknown
SRR5645851		unknown
SRR5645852		unknown
SRR5645853		unknown
SRR5645854		unknown
SRR5645855		unknown
SRR5645856		unknown
SRR5645857		unknown
SRR5645859		unknown
SRR5645860		unknown
SRR5645861		unknown
SRR5645862		unknown
SRR5645863		unknown
SRR5645864		unknown
SRR5645865		unknown
SRR5645866		unknown
SRR5645867		unknown
SRR5645868		unknown
SRR5645869		unknown
SRR5645870		unknown
SRR5645871		unknown
SRR5645872		unknown
SRR5645874		unknown
SRR5645875		unknown
SRR5645876		unknown
SRR5645877		unknown
SRR5645878		unknown
SRR5645879		unknown
SRR5645880		unknown
SRR5645881		unknown
SRR5645882		unknown
SRR5645883		unknown
SRR5645884		unknown
SRR5645885		unknown
SRR5645886		unknown
SRR5645887		unknown
SRR5645888		unknown
SRR5645889		unknown
SRR5645890		unknown
SRR5645891		unknown
SRR5645892		unknown
SRR5645893		unknown
SRR5645894		unknown
SRR5645895		unknown
SRR5645896		unknown
SRR5645897		unknown
SRR5645898		unknown
SRR5645899		unknown
SRR5645900		unknown
SRR5645901		unknown
SRR5645902		unknown
SRR5645903		unknown
SRR5645904		unknown
SRR5645905		unknown
SRR5645906		unknown
SRR5645908		unknown
SRR5645909		unknown
SRR5645910		unknown
SRR5645911		unknown
SRR5645912		unknown
SRR5645913		unknown
SRR5645914		unknown
SRR5645915		unknown
SRR5645916		unknown
SRR5645917		unknown
SRR5645918		unknown
SRR5645919		unknown
SRR5645920		unknown
SRR5645921		unknown
SRR5645922		unknown
SRR5645923		unknown
SRR5645924		unknown
SRR5645925		unknown
SRR5645926		unknown
SRR5645927		unknown
SRR5645928		unknown
SRR5645929		unknown
SRR5645930		unknown
SRR5645931		unknown
SRR5645932		unknown
SRR5645933		unknown
SRR5645934		unknown
SRR5645935		unknown
SRR5645936		unknown
SRR5645937		unknown
SRR5645939		unknown
SRR5645940		unknown
SRR5645941		unknown
SRR5645942		unknown
SRR5645943		unknown
SRR5645944		unknown
SRR5645945		unknown
SRR5645946		unknown
SRR5645947		unknown
SRR5645948		unknown
SRR5645949		unknown
SRR5682077		unknown
SRR5682078		unknown
SRR5682079		unknown
SRR5682080		unknown
SRR5682081		unknown
SRR5682082		unknown
SRR5682083		unknown
SRR5682084		unknown
SRR5682085		unknown
SRR5682087		unknown
SRR5682088		unknown
SRR5682089		unknown
SRR5682090		unknown
SRR5682091		unknown
SRR5682093		unknown
SRR5682094		unknown
SRR5682095		unknown
SRR5682096		unknown
SRR5682097		unknown
SRR5682098		unknown
SRR5682099		unknown
SRR5682101		unknown
SRR5682103		unknown
SRR5682104		unknown
SRR5683083		unknown
SRR5683084		unknown
SRR5683085		unknown
SRR5683086		unknown
SRR5683087		unknown
SRR5683088		unknown
SRR5683089		unknown
SRR5683090		unknown
SRR5693112	male	male
SRR5693113	male	male
SRR5693114	male	male
SRR5693115	male	male
SRR5693117	female	female
SRR5693118	female	female
SRR5712461		unknown
SRR5712462		unknown
SRR5712463		unknown
SRR5712464		unknown
SRR5712465		unknown
SRR5712470		unknown
SRR5712473		unknown
SRR5750529		unknown
SRR5750530		unknown
SRR5750531		unknown
SRR5750532		unknown
SRR5750534		unknown
SRR5750535		unknown
SRR5750536		unknown
SRR5750537		unknown
SRR5750539		unknown
SRR5750540		unknown
SRR5755467		unknown
SRR5755468		unknown
SRR5755472		unknown
SRR5755473		unknown
SRR5767265		unknown
SRR5767266		unknown
SRR5767268		unknown
SRR5767269		unknown
SRR5817322		unknown
SRR5817323		unknown
SRR5817324		unknown
SRR5817325		unknown
SRR5817327		unknown
SRR5817328		unknown
SRR5817329		unknown
SRR5817330		unknown
SRR5817331		unknown
SRR5851833		unknown
SRR5851834		unknown
SRR5851836		unknown
SRR5851837		unknown
SRR5861573		unknown
SRR5861576		unknown
SRR5861577		unknown
SRR5861578		unknown
SRR5861579		unknown
SRR5861580		unknown
SRR5861581		unknown
SRR5861582		unknown
SRR5861584		unknown
SRR5861586		unknown
SRR5861587		unknown
SRR5861589		unknown
SRR5861591		unknown
SRR5861592		unknown
SRR5861593		unknown
SRR5861594		unknown
SRR5861595		unknown
SRR5861596		unknown
SRR5861597		unknown
SRR5861598		unknown
SRR5861599		unknown
SRR5861600		unknown
SRR5861601		unknown
SRR5861602		unknown
SRR5861604		unknown
SRR5861605		unknown
SRR5861606		unknown
SRR5861607		unknown
SRR5861608		unknown
SRR5861609		unknown
SRR5861610		unknown
SRR5861611		unknown
SRR5861612		unknown
SRR5861613		unknown
SRR5861614		unknown
SRR5861615		unknown
SRR5861616		unknown
SRR5861617		unknown
SRR5861618		unknown
SRR5861619		unknown
SRR5861620		unknown
SRR5861621		unknown
SRR5861622		unknown
SRR5861623		unknown
SRR5861624		unknown
SRR5861625		unknown
SRR5861626		unknown
SRR5861627		unknown
SRR5861628		unknown
SRR5861630		unknown
SRR5861632		unknown
SRR5861633		unknown
SRR5861634		unknown
SRR5861636		unknown
SRR5861637		unknown
SRR5861638		unknown
SRR5861639		unknown
SRR5861640		unknown
SRR5861641		unknown
SRR5861642		unknown
SRR5861643		unknown
SRR5861644		unknown
SRR5861645		unknown
SRR5861646		unknown
SRR5861647		unknown
SRR5861648		unknown
SRR5861649		unknown
SRR5861650		unknown
SRR5861651		unknown
SRR5861652		unknown
SRR5861653		unknown
SRR5861654		unknown
SRR5861655		unknown
SRR5861656		unknown
SRR5861657		unknown
SRR5861658		unknown
SRR5861659		unknown
SRR5861660		unknown
SRR5861661		unknown
SRR5861662		unknown
SRR5861663		unknown
SRR5861664		unknown
SRR5861665		unknown
SRR5861666		unknown
SRR5861667		unknown
SRR5861668		unknown
SRR5861669		unknown
SRR5861670		unknown
SRR5861671		unknown
SRR5861672		unknown
SRR5861673		unknown
SRR5861674		unknown
SRR5871375		unknown
SRR5871376		unknown
SRR5871377		unknown
SRR5871380		unknown
SRR5871382		unknown
SRR5871384		unknown
SRR5871387		unknown
SRR5871388		unknown
SRR5878053		unknown
SRR5878054		unknown
SRR5878055		unknown
SRR5878056		unknown
SRR5878057		unknown
SRR5878058		unknown
SRR5878059		unknown
SRR5878060		unknown
SRR5878061		unknown
SRR5878062		unknown
SRR5878063		unknown
SRR5878064		unknown
SRR5878065		unknown
SRR5878066		unknown
SRR5878067		unknown
SRR5878068		unknown
SRR5878069		unknown
SRR5878070		unknown
SRR5878071		unknown
SRR5878072		unknown
SRR5878073		unknown
SRR5878074		unknown
SRR5878075		unknown
SRR5878076		unknown
SRR5927306		unknown
SRR5927307		unknown
SRR5927308		unknown
SRR5927309		unknown
SRR5927310		unknown
SRR5927311		unknown
SRR5927312		unknown
SRR5927313		unknown
SRR5927314		unknown
SRR5927315		unknown
SRR5928283		unknown
SRR5928285		unknown
SRR5928287		unknown
SRR594420		unknown
SRR594421		unknown
SRR594422		unknown
SRR594423		unknown
SRR594424		unknown
SRR594425		unknown
SRR594426		unknown
SRR594427		unknown
SRR594429		unknown
SRR594430		unknown
SRR594433		unknown
SRR5944361		unknown
SRR5944362		unknown
SRR5944363		unknown
SRR5944364		unknown
SRR5944365		unknown
SRR5944366		unknown
SRR5944367		unknown
SRR5944368		unknown
SRR594437		unknown
SRR594438		unknown
SRR594439		unknown
SRR594440		unknown
SRR594441		unknown
SRR594442		unknown
SRR594443		unknown
SRR594444		unknown
SRR594445		unknown
SRR5944792		unknown
SRR5944793		unknown
SRR5950173		unknown
SRR5950174		unknown
SRR5956128		unknown
SRR5956129		unknown
SRR5956130		unknown
SRR5956131		unknown
SRR5956132		unknown
SRR5956133		unknown
SRR5956134		unknown
SRR5956135		unknown
SRR5956136		unknown
SRR5956137		unknown
SRR5956138		unknown
SRR5956139		unknown
SRR5967254		unknown
SRR5967256		unknown
SRR5967257		unknown
SRR5967259		unknown
SRR5967260		unknown
SRR5967262		unknown
SRR5967264		unknown
SRR5967265		unknown
SRR5970351		unknown
SRR5970354		unknown
SRR5970355		unknown
SRR5970356		unknown
SRR5973147		unknown
SRR5973148		unknown
SRR5973149		unknown
SRR5973150		unknown
SRR5973151		unknown
SRR5973152		unknown
SRR5973153		unknown
SRR5973154		unknown
SRR5973155		unknown
SRR5973156		unknown
SRR5973157		unknown
SRR5974769		unknown
SRR5974770		unknown
SRR5974771		unknown
SRR5974772		unknown
SRR5974773		unknown
SRR5974775		unknown
SRR5974776		unknown
SRR5974777		unknown
SRR5974778		unknown
SRR5974780		unknown
SRR5974781		unknown
SRR5974784		unknown
SRR5974786		unknown
SRR5974787		unknown
SRR5974788		unknown
SRR5974789		unknown
SRR5974790		unknown
SRR5974791		unknown
SRR5974792		unknown
SRR5974793		unknown
SRR5974794		unknown
SRR5974795		unknown
SRR5974796		unknown
SRR5974797		unknown
SRR5974798		unknown
SRR5974799		unknown
SRR5974800		unknown
SRR5974801		unknown
SRR5974802		unknown
SRR5974803		unknown
SRR5974805		unknown
SRR5974806		unknown
SRR5974807		unknown
SRR5974808		unknown
SRR5974809		unknown
SRR5974810		unknown
SRR5974811		unknown
SRR5974813		unknown
SRR5974814		unknown
SRR5974816		unknown
SRR5974821		unknown
SRR5974825		unknown
SRR5974826		unknown
SRR5974827		unknown
SRR5974830		unknown
SRR5974831		unknown
SRR5974832		unknown
SRR5984235		unknown
SRR5984236		unknown
SRR5990124		unknown
SRR5990125		unknown
SRR5990126		unknown
SRR5990127		unknown
SRR5990128		unknown
SRR5990129		unknown
SRR5990130		unknown
SRR5990131		unknown
SRR5990132		unknown
SRR5990133		unknown
SRR5990134		unknown
SRR5990135		unknown
SRR5990136		unknown
SRR5990137		unknown
SRR5990138		unknown
SRR5990139		unknown
SRR6021812		unknown
SRR6021822		unknown
SRR6021824		unknown
SRR6021825		unknown
SRR6021828		unknown
SRR6021829		unknown
SRR6022982		unknown
SRR6022983		unknown
SRR6022984		unknown
SRR6022985		unknown
SRR6022986		unknown
SRR6022987		unknown
SRR6022988		unknown
SRR6022989		unknown
SRR6022990		unknown
SRR6022991		unknown
SRR6022992		unknown
SRR6022993		unknown
SRR6022994		unknown
SRR6022995		unknown
SRR6022996		unknown
SRR6022997		unknown
SRR6022998		unknown
SRR6022999		unknown
SRR6023000		unknown
SRR6023001		unknown
SRR6023002		unknown
SRR6023003		unknown
SRR6023004		unknown
SRR6023005		unknown
SRR6023006		unknown
SRR6023007		unknown
SRR6023008		unknown
SRR6023009		unknown
SRR6023010		unknown
SRR6023011		unknown
SRR6023012		unknown
SRR6023013		unknown
SRR6023014		unknown
SRR6023015		unknown
SRR6023016		unknown
SRR6023017		unknown
SRR6023018		unknown
SRR6023019		unknown
SRR6023020		unknown
SRR6023021		unknown
SRR6023022		unknown
SRR6023023		unknown
SRR6023024		unknown
SRR6023025		unknown
SRR6023026		unknown
SRR6023027		unknown
SRR6023028		unknown
SRR6023029		unknown
SRR6023030		unknown
SRR6023031		unknown
SRR6023032		unknown
SRR6023033		unknown
SRR6023034		unknown
SRR6023035		unknown
SRR6023036		unknown
SRR6023037		unknown
SRR6023038		unknown
SRR6023039		unknown
SRR6023040		unknown
SRR6023041		unknown
SRR6023042		unknown
SRR6023043		unknown
SRR6023044		unknown
SRR6023045		unknown
SRR6023046		unknown
SRR6023047		unknown
SRR6023048		unknown
SRR6023049		unknown
SRR6023050		unknown
SRR6023051		unknown
SRR6023052		unknown
SRR6023053		unknown
SRR6023054		unknown
SRR6023055		unknown
SRR6023056		unknown
SRR6023057		unknown
SRR6023058		unknown
SRR6023059		unknown
SRR6023060		unknown
SRR6023061		unknown
SRR6023062		unknown
SRR6023063		unknown
SRR6023064		unknown
SRR6023065		unknown
SRR6023066		unknown
SRR6023067		unknown
SRR6023068		unknown
SRR6023069		unknown
SRR6023070		unknown
SRR6023071		unknown
SRR6023072		unknown
SRR6023073		unknown
SRR6023074		unknown
SRR6023075		unknown
SRR6023076		unknown
SRR6023077		unknown
SRR6023078		unknown
SRR6023079		unknown
SRR6023080		unknown
SRR6023081		unknown
SRR6023082		unknown
SRR6023083		unknown
SRR6023084		unknown
SRR6023085		unknown
SRR6023086		unknown
SRR6023087		unknown
SRR6023088		unknown
SRR6023089		unknown
SRR6023090		unknown
SRR6023091		unknown
SRR6023092		unknown
SRR6023093		unknown
SRR6023094		unknown
SRR6023095		unknown
SRR6023096		unknown
SRR6023097		unknown
SRR6023098		unknown
SRR6050452		unknown
SRR6050453		unknown
SRR6050454		unknown
SRR6050456		unknown
SRR6050457		unknown
SRR6051192		unknown
SRR6051193		unknown
SRR6051194		unknown
SRR6051196		unknown
SRR6051197		unknown
SRR6051198		unknown
SRR6051199		unknown
SRR6051200		unknown
SRR6051201		unknown
SRR6051202		unknown
SRR6051203		unknown
SRR618534		unknown
SRR618535		unknown
SRR618536		unknown
SRR618538		unknown
SRR618540		unknown
SRR618542		unknown
SRR6216960		unknown
SRR6216962		unknown
SRR6216963		unknown
SRR6239819		unknown
SRR6239820		unknown
SRR6239821		unknown
SRR6239822		unknown
SRR6239823		unknown
SRR6239825		unknown
SRR6239826		unknown
SRR6239827		unknown
SRR6239828		unknown
SRR6239829		unknown
SRR6239830		unknown
SRR6239831		unknown
SRR6239832		unknown
SRR6239833		unknown
SRR6239834		unknown
SRR6239835		unknown
SRR6239836		unknown
SRR6239837		unknown
SRR6239838		unknown
SRR6266349		unknown
SRR6266350		unknown
SRR6266351		unknown
SRR6266352		unknown
SRR6266353		unknown
SRR6266354		unknown
SRR6288019		unknown
SRR6288021		unknown
SRR6300245		unknown
SRR6300246		unknown
SRR6300248		unknown
SRR6300249		unknown
SRR6300250		unknown
SRR6310238		unknown
SRR6310239		unknown
SRR6310240		unknown
SRR6310241		unknown
SRR6310243		unknown
SRR6310244		unknown
SRR6310245		unknown
SRR6315712		unknown
SRR6315713		unknown
SRR6315714		unknown
SRR6315715		unknown
SRR6315716		unknown
SRR6315717		unknown
SRR6315718		unknown
SRR6315719		unknown
SRR6315720		unknown
SRR6315721		unknown
SRR6315722		unknown
SRR6315723		unknown
SRR6315724		unknown
SRR6315725		unknown
SRR6315726		unknown
SRR6315727		unknown
SRR6315728		unknown
SRR6315729		unknown
SRR6315730		unknown
SRR6315731		unknown
SRR6315732		unknown
SRR6315733		unknown
SRR6315734		unknown
SRR6315735		unknown
SRR6315736		unknown
SRR6315737		unknown
SRR6315738		unknown
SRR6315739		unknown
SRR6315740		unknown
SRR6315741		unknown
SRR6315742		unknown
SRR6315743		unknown
SRR6315744		unknown
SRR6315745		unknown
SRR6315746		unknown
SRR6315747		unknown
SRR6321991		unknown
SRR6321992		unknown
SRR6321993		unknown
SRR6321995		unknown
SRR6321996		unknown
SRR6321997		unknown
SRR6321998		unknown
SRR6321999		unknown
SRR6322000		unknown
SRR6322001		unknown
SRR6322002		unknown
SRR6322003		unknown
SRR6322004		unknown
SRR6322005		unknown
SRR6322006		unknown
SRR6322007		unknown
SRR6322008		unknown
SRR6322009		unknown
SRR6322010		unknown
SRR6322011		unknown
SRR6322012		unknown
SRR6322013		unknown
SRR6322014		unknown
SRR6369594		unknown
SRR6369595		unknown
SRR6369601		unknown
SRR6369603		unknown
SRR6369606		unknown
SRR6369607		unknown
SRR6369608		unknown
SRR6369609		unknown
SRR6369611		unknown
SRR6376458		unknown
SRR6376459		unknown
SRR6376462		unknown
SRR6376468		unknown
SRR6376469		unknown
SRR6376470		unknown
SRR6376471		unknown
SRR6376479		unknown
SRR6376480		unknown
SRR6376481		unknown
SRR6376482		unknown
SRR6376485		unknown
SRR6376487		unknown
SRR6376488		unknown
SRR6376489		unknown
SRR6376491		unknown
SRR6376493		unknown
SRR6377155		unknown
SRR6377156		unknown
SRR6377157		unknown
SRR6377158		unknown
SRR6377159		unknown
SRR6377160		unknown
SRR6387486		unknown
SRR6387487		unknown
SRR6387488		unknown
SRR6387489		unknown
SRR639124		unknown
SRR639156		unknown
SRR639239		unknown
SRR639240		unknown
SRR639241		unknown
SRR639246		unknown
SRR6443796		unknown
SRR6443800		unknown
SRR6443801		unknown
SRR6443802		unknown
SRR6443806		unknown
SRR6443807		unknown
SRR6443808		unknown
SRR6443813		unknown
SRR6443814		unknown
SRR6443815		unknown
SRR6443817		unknown
SRR6443818		unknown
SRR6443819		unknown
SRR6443820		unknown
SRR6443821		unknown
SRR6443826		unknown
SRR6443827		unknown
SRR6443828		unknown
SRR6453506		unknown
SRR6453507		unknown
SRR6453508		unknown
SRR6453510		unknown
SRR6455144		unknown
SRR6455145		unknown
SRR6455146		unknown
SRR6455147		unknown
SRR6455148		unknown
SRR6455149		unknown
SRR6455150		unknown
SRR6455151		unknown
SRR6455152		unknown
SRR6455153		unknown
SRR6455154		unknown
SRR6455155		unknown
SRR6455156		unknown
SRR6455157		unknown
SRR6455158		unknown
SRR6455160		unknown
SRR6455161		unknown
SRR6455162		unknown
SRR6455163		unknown
SRR6455164		unknown
SRR6455165		unknown
SRR6455166		unknown
SRR6455167		unknown
SRR6455168		unknown
SRR6455169		unknown
SRR6455170		unknown
SRR6455171		unknown
SRR6455172		unknown
SRR6455173		unknown
SRR6455174		unknown
SRR6455175		unknown
SRR6455176		unknown
SRR6455177		unknown
SRR6455178		unknown
SRR6455179		unknown
SRR6455180		unknown
SRR6455181		unknown
SRR6455182		unknown
SRR6455183		unknown
SRR6455184		unknown
SRR6455185		unknown
SRR6455186		unknown
SRR6455187		unknown
SRR6455188		unknown
SRR6455189		unknown
SRR6455190		unknown
SRR6455191		unknown
SRR6455192		unknown
SRR6455193		unknown
SRR6455194		unknown
SRR6455195		unknown
SRR6455196		unknown
SRR6455197		unknown
SRR6455198		unknown
SRR6455199		unknown
SRR6455200		unknown
SRR6455201		unknown
SRR6455202		unknown
SRR6455203		unknown
SRR6455204		unknown
SRR6455205		unknown
SRR6455206		unknown
SRR6455207		unknown
SRR6455208		unknown
SRR6455209		unknown
SRR6455210		unknown
SRR6455211		unknown
SRR6455212		unknown
SRR6455213		unknown
SRR6455214		unknown
SRR6455215		unknown
SRR6455216		unknown
SRR6455217		unknown
SRR6455218		unknown
SRR6455219		unknown
SRR6455220		unknown
SRR6455221		unknown
SRR6455222		unknown
SRR6455223		unknown
SRR6455224		unknown
SRR6455225		unknown
SRR6455226		unknown
SRR6455227		unknown
SRR6497446		unknown
SRR6497447		unknown
SRR6497449		unknown
SRR6497505		unknown
SRR6497506		unknown
SRR6497507		unknown
SRR6497508		unknown
SRR6497509		unknown
SRR6497510		unknown
SRR6497511		unknown
SRR6497512		unknown
SRR6497513		unknown
SRR6497514		unknown
SRR6497515		unknown
SRR6497516		unknown
SRR6651913		unknown
SRR6651916		unknown
SRR6651917		unknown
SRR6651918		unknown
SRR6651919		unknown
SRR6651920		unknown
SRR6675306		unknown
SRR6675307		unknown
SRR6675308		unknown
SRR6675309		unknown
SRR6675310		unknown
SRR6675836		unknown
SRR6675837		unknown
SRR6675838		unknown
SRR6675839		unknown
SRR6675840		unknown
SRR6676304		unknown
SRR6676305		unknown
SRR6676306		unknown
SRR6676307		unknown
SRR6676308		unknown
SRR6676309		unknown
SRR6676310		unknown
SRR6676311		unknown
SRR6676312		unknown
SRR6676313		unknown
SRR6676314		unknown
SRR6676315		unknown
SRR6676316		unknown
SRR6676317		unknown
SRR6676318		unknown
SRR6676319		unknown
SRR6678061		unknown
SRR6678062		unknown
SRR6678063		unknown
SRR6678064		unknown
SRR6678065		unknown
SRR6683465	female	female
SRR6683466	female	female
SRR6683467	female	female
SRR6683469	female	female
SRR6683470	female	female
SRR6683471	female	female
SRR6683472	female	female
SRR6683473	female	female
SRR6683482	female	female
SRR6683485	female	female
SRR6683486	female	female
SRR6683487	female	female
SRR6683488	female	female
SRR6683489	female	female
SRR6683490	female	female
SRR6683491	female	female
SRR6683492	female	female
SRR6683493	female	female
SRR6683494	female	female
SRR6683495	female	female
SRR6683496	female	female
SRR6683497	female	female
SRR6683498	female	female
SRR6683499	female	female
SRR6683500	female	female
SRR6683501	female	female
SRR6683502	female	female
SRR6683503	female	female
SRR6683504	female	female
SRR6683505	female	female
SRR6683510	female	female
SRR6683511	female	female
SRR6683512	female	female
SRR6683513	female	female
SRR6683514	female	female
SRR6683515	female	female
SRR6683516	female	female
SRR6683518	female	female
SRR6683519	female	female
SRR6683522	female	female
SRR6683523	female	female
SRR6683524	female	female
SRR6683525	female	female
SRR6683526	female	female
SRR6683527	female	female
SRR6683528	female	female
SRR6683529	female	female
SRR6683530	female	female
SRR6683531	female	female
SRR6683532	female	female
SRR6683533	female	female
SRR6683534	female	female
SRR6683535	female	female
SRR6683536	female	female
SRR672468		unknown
SRR6747907		unknown
SRR6747910		unknown
SRR6748803		unknown
SRR6748805		unknown
SRR6748806		unknown
SRR6748807		unknown
SRR6748808		unknown
SRR6748809		unknown
SRR6792004		unknown
SRR6792005		unknown
SRR6792006		unknown
SRR6792007		unknown
SRR6792008		unknown
SRR6792009		unknown
SRR6792010		unknown
SRR6792011		unknown
SRR6792012		unknown
SRR6792013		unknown
SRR6792014		unknown
SRR6792015		unknown
SRR6792016		unknown
SRR6792017		unknown
SRR6792018		unknown
SRR6792019		unknown
SRR6792020		unknown
SRR6792021		unknown
SRR6792022		unknown
SRR6792023		unknown
SRR6792024		unknown
SRR6792025		unknown
SRR6792026		unknown
SRR6792027		unknown
SRR6792028		unknown
SRR6792029		unknown
SRR6792031		unknown
SRR6792032		unknown
SRR6794663		unknown
SRR6794665		unknown
SRR6794666		unknown
SRR6794668		unknown
SRR6826312		unknown
SRR6826313		unknown
SRR6826314		unknown
SRR6826315		unknown
SRR6826316		unknown
SRR6826317		unknown
SRR6826318		unknown
SRR6826319		unknown
SRR6826320		unknown
SRR6826321		unknown
SRR6826322		unknown
SRR6826323		unknown
SRR6826324		unknown
SRR6826325		unknown
SRR6829491		unknown
SRR6829492		unknown
SRR6829493		unknown
SRR6829494		unknown
SRR6829495		unknown
SRR6829496		unknown
SRR6829497		unknown
SRR6829498		unknown
SRR6829499		unknown
SRR6829500		unknown
SRR6829501		unknown
SRR6829502		unknown
SRR6837502		unknown
SRR6837504		unknown
SRR6837505		unknown
SRR6837507		unknown
SRR687070		unknown
SRR687071		unknown
SRR687073		unknown
SRR6904890	female	female
SRR6904891	female	female
SRR6904892	female	female
SRR6904893	female	female
SRR6904894	female	female
SRR6904895	female	female
SRR6936809		unknown
SRR6936812		unknown
SRR6936814		unknown
SRR6936816		unknown
SRR6936817		unknown
SRR6936820		unknown
SRR6936822		unknown
SRR6936824		unknown
SRR6936825		unknown
SRR6944269		unknown
SRR7041757		unknown
SRR7041758		unknown
SRR7041759		unknown
SRR7041760		unknown
SRR7041762		unknown
SRR7041763		unknown
SRR7041764		unknown
SRR7041765		unknown
SRR7041766		unknown
SRR7041767		unknown
SRR7041768		unknown
SRR7041769		unknown
SRR7041770		unknown
SRR7041771		unknown
SRR7041772		unknown
SRR7041773		unknown
SRR7087347		unknown
SRR7087348		unknown
SRR7087349		unknown
SRR7087351		unknown
SRR7087352		unknown
SRR7088982	male	male
SRR7088983	male	male
SRR7088984	male	male
SRR7088985	male	male
SRR7088986	male	male
SRR7088987	male	male
SRR7088988	male	male
SRR7088989	male	male
SRR7088990	male	male
