acc	sex	mapped_sex
GSM878374	male	male
GSM878375	male	male
GSM879541		unknown
GSM879542		unknown
GSM879543		unknown
GSM879544		unknown
GSM879545		unknown
GSM879546		unknown
GSM879547		unknown
GSM879548		unknown
GSM879549		unknown
GSM879550		unknown
GSM879551		unknown
GSM879552		unknown
GSM879553		unknown
GSM879554		unknown
GSM879555		unknown
GSM879556		unknown
GSM880669		unknown
GSM880670		unknown
GSM880671		unknown
GSM880672		unknown
GSM880673		unknown
GSM880674		unknown
GSM881248		unknown
GSM881249		unknown
GSM88341	male	male
GSM88342		unknown
GSM88343		unknown
GSM88344		unknown
GSM88345		unknown
GSM88346		unknown
GSM88348		unknown
GSM88349		unknown
GSM88350		unknown
GSM88352		unknown
GSM896089		unknown
GSM896090		unknown
GSM896091		unknown
GSM896092		unknown
GSM896093		unknown
GSM896094		unknown
GSM896095		unknown
GSM896096		unknown
GSM896097		unknown
GSM896098		unknown
GSM896099		unknown
GSM896100		unknown
GSM896101		unknown
GSM896102		unknown
GSM896103		unknown
GSM896104		unknown
GSM896105		unknown
GSM896106		unknown
GSM896107		unknown
GSM896108		unknown
GSM896109		unknown
GSM896110		unknown
GSM896111		unknown
GSM896112		unknown
GSM896113		unknown
GSM896114		unknown
GSM896115		unknown
GSM896116		unknown
GSM896117		unknown
GSM896118		unknown
GSM896119		unknown
GSM896120		unknown
GSM896121		unknown
GSM896122		unknown
GSM896123		unknown
GSM896124		unknown
GSM896125		unknown
GSM896126		unknown
GSM896127		unknown
GSM896128		unknown
GSM896129		unknown
GSM896130		unknown
GSM896131		unknown
GSM896132		unknown
GSM896133		unknown
GSM896134		unknown
GSM896135		unknown
GSM896136		unknown
GSM896137		unknown
GSM896138		unknown
GSM896139		unknown
GSM896140		unknown
GSM896141		unknown
GSM896142		unknown
GSM896143		unknown
GSM896144		unknown
GSM896145		unknown
GSM896146		unknown
GSM896147		unknown
GSM896148		unknown
GSM896149		unknown
GSM896150		unknown
GSM896151		unknown
GSM896152		unknown
GSM896153		unknown
GSM896154		unknown
GSM896155		unknown
GSM896156		unknown
GSM896157		unknown
GSM896158		unknown
GSM896159		unknown
GSM896160		unknown
GSM898360	male	male
GSM898361	male	male
GSM898362	male	male
GSM898363	male	male
GSM906449	male	male
GSM906450	male	male
GSM906451	male	male
GSM906452	male	male
GSM906453	male	male
GSM906454	male	male
GSM906455	male	male
GSM906456	male	male
GSM906457	male	male
GSM906458	male	male
GSM906459	male	male
GSM906460	male	male
GSM906461	male	male
GSM906462	male	male
GSM906463	male	male
GSM906464	male	male
GSM906465	male	male
GSM906466	male	male
GSM906555		unknown
GSM906556		unknown
GSM906557		unknown
GSM906558		unknown
GSM906559		unknown
GSM920760	female	female
GSM920761	female	female
GSM920762	female	female
GSM920763	female	female
GSM920764	female	female
GSM920765	female	female
GSM920766	female	female
GSM920767	female	female
GSM920768	female	female
GSM920769	female	female
GSM920770	female	female
GSM920771	female	female
GSM920772	female	female
GSM920773	female	female
GSM920774	female	female
GSM920775	female	female
GSM920776	female	female
GSM920777	female	female
GSM920778	female	female
GSM920779	female	female
GSM920780	female	female
GSM920781	female	female
GSM920782	female	female
GSM920783	female	female
GSM920784	female	female
GSM920785	female	female
GSM920786	female	female
GSM920787	female	female
GSM920788	female	female
GSM920789	female	female
GSM920790	female	female
GSM920791	female	female
GSM920792	female	female
GSM92277		unknown
GSM92278		unknown
GSM92279		unknown
GSM92280		unknown
GSM92281		unknown
GSM92282		unknown
GSM92283		unknown
GSM92284		unknown
GSM92285		unknown
GSM92286		unknown
GSM92287		unknown
GSM92288		unknown
GSM92289		unknown
GSM92290		unknown
GSM92291		unknown
GSM92292		unknown
GSM92293		unknown
GSM92294		unknown
GSM92295		unknown
GSM92296		unknown
GSM92298		unknown
GSM92300		unknown
GSM92301		unknown
GSM92302		unknown
GSM92303		unknown
GSM92304		unknown
GSM92305		unknown
GSM92306		unknown
GSM92307		unknown
GSM92308		unknown
GSM92309		unknown
GSM92310		unknown
GSM92311		unknown
GSM92312		unknown
GSM92313		unknown
GSM92314		unknown
GSM92315		unknown
GSM92316		unknown
GSM92317		unknown
GSM92318		unknown
GSM92319		unknown
GSM92320		unknown
GSM92321		unknown
GSM92322		unknown
GSM92323		unknown
GSM92324		unknown
GSM92325		unknown
GSM92326		unknown
GSM92327		unknown
GSM92328		unknown
GSM92329		unknown
GSM92330		unknown
GSM92331		unknown
GSM92332		unknown
GSM92333		unknown
GSM92334		unknown
GSM92335		unknown
GSM92336		unknown
GSM92337		unknown
GSM92338		unknown
GSM92339		unknown
GSM92340		unknown
GSM92341		unknown
GSM92342		unknown
GSM92343		unknown
GSM92344		unknown
GSM92345		unknown
GSM92346		unknown
GSM92347		unknown
GSM92348		unknown
GSM92349		unknown
GSM92350		unknown
GSM92351		unknown
GSM92352		unknown
GSM92353		unknown
GSM92354		unknown
GSM92355		unknown
GSM92356		unknown
GSM92357		unknown
GSM92358		unknown
GSM92359		unknown
GSM92360		unknown
GSM92361		unknown
GSM92362		unknown
GSM92363		unknown
GSM92364		unknown
GSM92365		unknown
GSM92366		unknown
GSM92367		unknown
GSM92368		unknown
GSM92369		unknown
GSM92370		unknown
GSM92371		unknown
GSM92372		unknown
GSM92373		unknown
GSM92374		unknown
GSM92375		unknown
GSM92376		unknown
GSM92377		unknown
GSM92378		unknown
GSM92379		unknown
GSM92380		unknown
GSM92381		unknown
GSM92382		unknown
GSM92383		unknown
GSM92488		unknown
GSM92489		unknown
GSM92490		unknown
GSM92491		unknown
GSM92492		unknown
GSM92493		unknown
GSM92494		unknown
GSM92495		unknown
GSM92496		unknown
GSM92497		unknown
GSM92498		unknown
GSM92499		unknown
GSM92500		unknown
GSM92501		unknown
GSM92502		unknown
GSM92503		unknown
GSM92504		unknown
GSM92505		unknown
GSM92506		unknown
GSM92507		unknown
GSM92508		unknown
GSM92509		unknown
GSM925723		unknown
GSM925724		unknown
GSM925725		unknown
GSM925726		unknown
GSM930471	female	female
GSM930472	female	female
GSM930473	female	female
GSM930474	female	female
GSM930475	female	female
GSM930476	female	female
GSM930477	female	female
GSM930478	female	female
GSM930479	female	female
GSM930480	female	female
GSM930481	female	female
GSM930482	female	female
GSM930483	female	female
GSM930484	female	female
GSM930485	female	female
GSM930486	female	female
GSM930487	female	female
GSM930488	female	female
GSM930489	female	female
GSM930490	female	female
GSM930491	female	female
GSM930492	female	female
GSM930493	female	female
GSM930494	female	female
GSM930495	female	female
GSM930496	female	female
GSM930497	female	female
GSM930498	female	female
GSM930499	female	female
GSM930500	female	female
GSM930501	female	female
GSM930502	female	female
GSM930503	female	female
GSM930504	female	female
GSM930505	female	female
GSM930506	female	female
GSM930507	female	female
GSM930508	female	female
GSM930509	female	female
GSM930510	female	female
GSM930511	female	female
GSM930512	female	female
GSM930513	female	female
GSM930514	female	female
GSM930515	female	female
GSM930516	female	female
GSM933271	female	female
GSM933272	female	female
GSM933273	female	female
GSM933274	female	female
GSM933275	female	female
GSM933276	female	female
GSM933277	female	female
GSM933278	female	female
GSM933279	female	female
GSM933280	female	female
GSM933281	female	female
GSM933282	female	female
GSM940402	male	male
GSM940403	male	male
GSM940404	male	male
GSM940405	male	male
GSM940406	male	male
GSM940407	male	male
GSM940408	male	male
GSM940409	male	male
GSM940410	male	male
GSM940411	male	male
GSM940412	male	male
GSM940413	male	male
GSM940414	male	male
GSM940415	male	male
GSM940416	male	male
GSM940417	male	male
GSM940418	male	male
GSM940419	male	male
GSM940420	male	male
GSM940421	male	male
GSM940422	female	female
GSM940423	female	female
GSM940424	female	female
GSM940425	female	female
GSM940426	female	female
GSM940427	female	female
GSM940428	female	female
GSM940429	female	female
GSM940430	female	female
GSM940431	female	female
GSM940432	female	female
GSM940433	female	female
GSM940434	female	female
GSM940435	female	female
GSM940436	female	female
GSM940437	female	female
GSM940438	female	female
GSM940439	female	female
GSM940440	female	female
GSM940441	female	female
GSM942242	male	male
GSM942243	male	male
GSM942244	male	male
GSM942245	male	male
GSM942246	male	male
GSM942247	male	male
GSM942248	male	male
GSM942249	male	male
GSM942250	male	male
GSM942251	male	male
GSM942252	male	male
GSM942253	male	male
GSM945660	male	male
GSM945661	male	male
GSM945662	male	male
GSM945663	male	male
GSM945664	male	male
GSM945665	male	male
GSM945666	male	male
GSM945667	male	male
GSM945668	male	male
GSM945669	male	male
GSM945670	male	male
GSM945671	male	male
GSM945672	male	male
GSM945673	male	male
GSM945674	male	male
GSM945778		unknown
GSM945779		unknown
GSM945780		unknown
GSM945781		unknown
GSM945782		unknown
GSM945783		unknown
GSM945784		unknown
GSM945785		unknown
GSM945786		unknown
GSM945787		unknown
GSM945788		unknown
GSM945789		unknown
GSM945790		unknown
GSM945791		unknown
GSM945792		unknown
GSM945793		unknown
GSM945794		unknown
GSM945795		unknown
GSM946012	female	female
GSM946013	female	female
GSM946014	female	female
GSM946015	female	female
GSM946016	male	male
GSM946017	male	male
GSM946018	male	male
GSM946019	male	male
GSM946020	female	female
GSM946021	female	female
GSM946022	female	female
GSM946023	female	female
GSM946024	male	male
GSM946025	male	male
GSM946026	male	male
GSM946027	male	male
GSM946766		unknown
GSM946767		unknown
GSM946768		unknown
GSM946769		unknown
GSM946770		unknown
GSM946776		unknown
GSM946777		unknown
GSM946778		unknown
GSM946779		unknown
GSM946784	female	female
GSM946785	female	female
GSM950542	male	male
GSM950543	male	male
GSM950544	male	male
GSM950545	male	male
GSM950546	male	male
GSM950547	male	male
GSM950548	male	male
GSM950549	male	male
GSM950550	male	male
GSM950551	male	male
GSM950552	male	male
GSM950553	male	male
GSM950554	male	male
GSM950555	male	male
GSM950556	male	male
GSM950557	male	male
GSM950558	male	male
GSM950559	male	male
GSM950560	male	male
GSM950561	male	male
GSM950562	male	male
GSM950563	male	male
GSM950564	male	male
GSM950565	male	male
GSM950566	male	male
GSM950567	male	male
GSM951538		unknown
GSM951539		unknown
GSM951540		unknown
GSM951541		unknown
GSM951542		unknown
GSM951543		unknown
GSM951544		unknown
GSM951545		unknown
GSM951546		unknown
GSM951547		unknown
GSM951548		unknown
GSM951549		unknown
GSM951550		unknown
GSM970876	male	male
GSM970877	male	male
GSM970878	male	male
GSM970879	male	male
GSM970880	male	male
GSM970881	male	male
GSM970882	male	male
GSM970883	male	male
GSM970884	male	male
GSM970885	male	male
GSM970886	male	male
GSM970887	male	male
GSM977593	female	female
GSM977594	female	female
GSM977595	female	female
GSM977596	female	female
GSM977597	female	female
GSM977610	female	female
GSM977611	female	female
GSM977612	female	female
GSM977613	female	female
GSM977614	female	female
GSM980389	male	male
GSM980390	male	male
GSM980391	male	male
GSM980392	male	male
GSM980393	male	male
GSM980394	male	male
GSM980395	male	male
GSM980396	male	male
GSM980397	male	male
GSM980398	male	male
GSM982854		unknown
GSM982855		unknown
GSM985736		unknown
GSM985737		unknown
GSM985738		unknown
GSM985739		unknown
GSM985740		unknown
GSM985741		unknown
GSM985742		unknown
GSM985743		unknown
GSM985744		unknown
GSM985745		unknown
GSM985746		unknown
GSM985747		unknown
GSM985748		unknown
GSM985749		unknown
GSM985750		unknown
GSM985751		unknown
GSM985752		unknown
GSM985753		unknown
GSM985754		unknown
GSM985755		unknown
GSM985756		unknown
GSM985757		unknown
GSM985758		unknown
GSM985759		unknown
GSM985760		unknown
GSM985761		unknown
GSM985762		unknown
GSM985763		unknown
GSM985764		unknown
GSM985765		unknown
GSM985766		unknown
GSM985767		unknown
GSM985768		unknown
GSM985769		unknown
GSM985770		unknown
GSM985771		unknown
GSM985772		unknown
GSM985773		unknown
GSM985774		unknown
GSM985775		unknown
GSM985776		unknown
GSM985777		unknown
GSM985778		unknown
GSM985779		unknown
GSM985780		unknown
GSM985781		unknown
GSM985782		unknown
GSM985783		unknown
GSM985784		unknown
GSM985785		unknown
GSM985786		unknown
GSM985787		unknown
GSM985788		unknown
GSM985789		unknown
GSM985790		unknown
GSM985791		unknown
GSM985792		unknown
GSM985793		unknown
GSM985794		unknown
GSM985795		unknown
GSM985796		unknown
GSM985797		unknown
GSM985798		unknown
GSM985799		unknown
GSM985800		unknown
GSM985801		unknown
GSM985802		unknown
GSM985803		unknown
GSM985804		unknown
GSM985805		unknown
GSM985806		unknown
GSM985807		unknown
GSM985808		unknown
GSM985809		unknown
GSM985810		unknown
GSM985811		unknown
GSM985812		unknown
GSM985813		unknown
GSM985814		unknown
GSM985815		unknown
GSM985816		unknown
GSM985817		unknown
GSM985818		unknown
GSM985819		unknown
GSM985820		unknown
GSM985821		unknown
GSM985822		unknown
GSM985823		unknown
GSM985824		unknown
GSM985825		unknown
GSM985826		unknown
GSM985827		unknown
GSM985828		unknown
GSM985829		unknown
GSM985830		unknown
GSM985831		unknown
GSM985832		unknown
GSM985833		unknown
GSM985834		unknown
GSM985835		unknown
GSM985836		unknown
GSM985837		unknown
GSM985838		unknown
GSM985839		unknown
GSM985840		unknown
GSM985841		unknown
GSM985842		unknown
GSM985843		unknown
GSM985844		unknown
GSM985845		unknown
GSM985846		unknown
GSM985847		unknown
GSM985848		unknown
GSM985849		unknown
GSM985850		unknown
GSM985851		unknown
GSM985852		unknown
GSM985853		unknown
GSM985854		unknown
GSM985855		unknown
GSM985856		unknown
GSM985857		unknown
GSM985858		unknown
GSM985859		unknown
GSM985860		unknown
GSM985861		unknown
GSM985862		unknown
GSM985863		unknown
GSM985864		unknown
GSM985865		unknown
GSM985866		unknown
GSM985867		unknown
GSM985868		unknown
GSM985869		unknown
GSM985870		unknown
GSM985871		unknown
GSM985872		unknown
GSM985873		unknown
GSM985874		unknown
GSM985875		unknown
GSM985876		unknown
GSM985877		unknown
GSM985878		unknown
GSM985879		unknown
GSM985880		unknown
GSM985881		unknown
GSM985882		unknown
GSM985883		unknown
GSM985884		unknown
GSM985885		unknown
GSM985886		unknown
GSM985887		unknown
GSM985888		unknown
GSM985889		unknown
GSM985890		unknown
GSM985891		unknown
GSM985892		unknown
GSM985893		unknown
GSM985894		unknown
GSM985895		unknown
GSM985896		unknown
GSM985897		unknown
GSM985898		unknown
GSM985899		unknown
GSM985900		unknown
GSM985901		unknown
GSM985902		unknown
GSM985903		unknown
GSM985904		unknown
GSM985905		unknown
GSM985906		unknown
GSM985907		unknown
GSM985908		unknown
GSM985909		unknown
GSM985910		unknown
GSM985911		unknown
GSM985912		unknown
GSM985913		unknown
GSM985914		unknown
GSM985915		unknown
GSM985916		unknown
GSM985917		unknown
GSM985918		unknown
GSM985919		unknown
GSM985920		unknown
GSM985921		unknown
GSM985922		unknown
GSM985923		unknown
GSM985924		unknown
GSM985925		unknown
GSM985926		unknown
GSM985927		unknown
GSM985928		unknown
GSM985929		unknown
GSM985930		unknown
GSM985931		unknown
GSM985932		unknown
GSM985933		unknown
GSM985934		unknown
GSM985935		unknown
GSM985936		unknown
GSM985937		unknown
GSM985938		unknown
GSM985939		unknown
GSM985940		unknown
GSM985941		unknown
GSM985942		unknown
GSM985943		unknown
GSM985944		unknown
GSM985945		unknown
GSM985946		unknown
GSM985947		unknown
GSM985948		unknown
GSM985949		unknown
GSM985950		unknown
GSM985951		unknown
GSM985952		unknown
GSM985953		unknown
GSM985954		unknown
GSM985955		unknown
GSM985956		unknown
GSM985957		unknown
GSM985958		unknown
GSM985959		unknown
GSM985960		unknown
GSM985961		unknown
GSM985962		unknown
GSM985963		unknown
GSM985964		unknown
GSM985965		unknown
GSM985966		unknown
GSM985967		unknown
GSM985968		unknown
GSM985969		unknown
GSM985970		unknown
GSM985971		unknown
GSM985972		unknown
GSM985973		unknown
GSM985974		unknown
GSM987754		unknown
GSM987755		unknown
GSM987756		unknown
GSM987757		unknown
GSM987758		unknown
GSM987759		unknown
GSM987760		unknown
GSM987761		unknown
GSM987762		unknown
GSM987763		unknown
GSM987764		unknown
GSM987765		unknown
GSM987766		unknown
GSM987767		unknown
GSM987768		unknown
GSM987769		unknown
GSM987770		unknown
GSM987771		unknown
GSM987772		unknown
GSM987773		unknown
GSM987774		unknown
GSM987775		unknown
GSM987776		unknown
GSM987777		unknown
GSM987778		unknown
GSM987779		unknown
GSM987780		unknown
GSM987781		unknown
GSM991449	male	male
GSM991450	male	male
GSM991451	male	male
GSM991452	male	male
GSM991453	male	male
GSM991454	male	male
GSM991455	male	male
GSM991456	male	male
GSM991457	male	male
GSM991458	male	male
GSM991459	male	male
GSM991460	male	male
GSM991461	male	male
GSM991462	male	male
GSM991463	male	male
GSM991464	male	male
GSM991465	male	male
GSM991466	male	male
GSM991467	male	male
GSM991468	male	male
GSM991469	male	male
GSM991470	male	male
GSM991471	male	male
GSM991472	male	male
GSM991473	male	male
GSM991474	male	male
GSM991475	male	male
GSM991476	male	male
GSM991477	male	male
GSM991478	male	male
GSM991479	male	male
GSM991480	male	male
GSM991481	male	male
GSM991482	male	male
GSM991483	male	male
GSM991484	male	male
GSM991485	male	male
GSM991486	male	male
GSM991487	male	male
GSM991488	male	male
GSM991489	male	male
GSM991490	male	male
GSM991491	male	male
GSM991492	male	male
GSM991493	male	male
GSM991494	male	male
GSM991495	male	male
GSM991496	male	male
GSM991497	male	male
GSM991498	male	male
GSM991499	male	male
GSM991500	male	male
GSM991501	male	male
GSM991502	male	male
GSM991503	male	male
GSM991504	male	male
GSM991505	male	male
GSM991506	male	male
GSM991507	male	male
GSM991508	male	male
GSM991509	male	male
GSM991510	male	male
GSM991511	male	male
GSM991512	male	male
GSM991513	male	male
GSM991514	male	male
GSM991515	male	male
GSM991516	male	male
GSM991517	male	male
GSM991518	male	male
GSM991519	male	male
GSM991520	male	male
GSM991521	male	male
GSM991522	male	male
GSM991523	male	male
GSM991524	male	male
GSM991525	male	male
GSM991526	male	male
GSM991527	male	male
GSM991528	male	male
GSM991529	male	male
GSM991530	male	male
GSM991531	male	male
GSM991532	male	male
GSM991533	male	male
GSM991534	male	male
GSM991535	male	male
GSM991536	male	male
GSM991537	male	male
GSM991538	male	male
GSM991539	male	male
GSM991540	male	male
GSM991541	male	male
GSM991542	male	male
GSM991543	male	male
GSM991544	male	male
GSM991545	male	male
GSM991546	male	male
GSM991547	male	male
GSM991548	male	male
GSM991549	male	male
GSM991550	male	male
GSM991551	male	male
GSM991552	male	male
GSM991553	male	male
GSM991554	male	male
GSM991555	male	male
GSM991556	male	male
GSM991557	male	male
GSM991558	male	male
GSM991559	male	male
GSM991560	male	male
GSM991561	male	male
GSM991562	male	male
GSM991563	male	male
GSM991564	male	male
GSM991565	male	male
GSM991566	male	male
GSM991567	male	male
GSM991568	male	male
GSM991569	male	male
GSM991570	male	male
GSM991571	male	male
GSM991572	male	male
GSM991573	male	male
GSM991574	male	male
GSM991575	male	male
GSM991576	male	male
GSM991577	male	male
GSM991578	male	male
GSM991579	male	male
GSM991580	male	male
GSM991581	male	male
GSM991582	male	male
GSM991583	male	male
GSM991584	male	male
GSM991585	male	male
GSM991586	male	male
GSM991587	male	male
GSM991588	male	male
GSM991589	male	male
GSM991590	male	male
GSM991591	male	male
GSM991592	male	male
GSM991593	male	male
GSM991594	male	male
GSM991595	male	male
GSM991596	male	male
GSM991597	male	male
GSM991598	male	male
GSM991599	male	male
GSM991600	male	male
GSM991601	male	male
GSM991602	male	male
GSM991603	male	male
GSM991604	male	male
GSM991605	male	male
GSM991606	male	male
GSM991607	male	male
GSM991608	male	male
GSM991609	male	male
GSM991610	male	male
GSM991611	male	male
GSM991612	male	male
GSM991613	male	male
GSM991614	male	male
GSM991615	male	male
GSM991616	male	male
GSM991617	male	male
GSM991618	male	male
GSM991619	male	male
GSM991620	male	male
GSM991621	male	male
GSM991622	male	male
GSM991623	male	male
GSM991624	male	male
GSM991625	male	male
GSM991626	male	male
GSM991627	male	male
GSM991628	male	male
GSM991629	male	male
GSM991630	male	male
GSM991631	male	male
GSM991632	male	male
GSM991633	male	male
GSM991634	male	male
GSM991635	male	male
GSM991636	male	male
GSM991637	male	male
GSM991638	male	male
GSM991639	male	male
GSM991640	male	male
GSM991641	male	male
GSM991642	male	male
GSM991643	male	male
GSM991644	male	male
GSM991645	male	male
GSM991646	male	male
GSM991647	male	male
GSM991648	male	male
GSM991649	male	male
GSM991650	male	male
GSM991651	male	male
GSM991652	male	male
GSM991653	male	male
GSM991654	male	male
GSM991655	male	male
GSM991656	male	male
GSM991657	male	male
GSM991658	male	male
GSM991666	male	male
GSM991667	male	male
GSM991668	male	male
GSM991669	male	male
GSM991670	male	male
GSM991671	male	male
GSM991672	male	male
GSM991673	male	male
GSM991674	male	male
GSM991675	male	male
GSM991676	male	male
GSM991677	male	male
GSM991678	male	male
GSM991679	male	male
GSM991680	male	male
GSM991681	male	male
GSM991682	male	male
GSM991683	male	male
GSM991684	male	male
GSM991685	male	male
GSM991686	male	male
GSM991687	male	male
GSM991688	male	male
GSM991689	male	male
GSM991690	male	male
GSM991691	male	male
GSM991692	male	male
GSM991693	male	male
GSM991694	male	male
GSM991695	male	male
GSM991727	male	male
GSM991728	male	male
GSM991729	male	male
GSM991730	male	male
GSM991731	male	male
GSM991732	male	male
GSM991733	male	male
GSM991734	male	male
GSM991735	male	male
GSM991736	male	male
GSM991737	male	male
GSM991738	male	male
GSM991739	male	male
GSM991740	male	male
GSM991741	male	male
GSM991742	male	male
GSM991743	male	male
GSM991744	male	male
GSM991745	male	male
GSM991746	male	male
GSM991747	male	male
GSM991748	male	male
GSM991749	male	male
GSM991750	male	male
GSM991751	male	male
GSM991752	male	male
GSM991753	male	male
GSM991754	male	male
GSM991755	male	male
GSM991756	male	male
GSM991757	male	male
GSM991758	male	male
GSM991759	male	male
GSM991760	male	male
GSM991761	male	male
GSM991762	male	male
GSM991763	male	male
GSM991764	male	male
GSM991765	male	male
GSM991766	male	male
GSM991767	male	male
GSM991768	male	male
GSM991769	male	male
GSM991770	male	male
GSM991771	male	male
GSM991772	male	male
GSM991773	male	male
GSM991774	male	male
GSM991775	male	male
GSM991776	male	male
GSM991777	male	male
GSM991778	male	male
GSM991779	male	male
GSM991780	male	male
GSM991781	male	male
GSM991782	male	male
GSM991783	male	male
GSM991784	male	male
GSM991785	male	male
GSM991786	male	male
GSM992577	male	male
GSM992578	male	male
GSM992579	male	male
GSM992580	male	male
GSM992581	male	male
GSM992582	male	male
GSM993772		unknown
GSM993773		unknown
GSM993774		unknown
GSM993775		unknown
GSM993776		unknown
GSM993777		unknown
GSM993778		unknown
GSM993779		unknown
GSM993780		unknown
GSM995267	male	male
GSM995268	male	male
GSM995269	male	male
GSM995270	male	male
GSM995271	male	male
GSM995272	male	male
GSM995273	male	male
GSM995274	male	male
GSM995275	male	male
GSM995276	male	male
GSM995277	male	male
GSM995278	male	male
GSM995279	male	male
GSM995280	male	male
GSM995281	male	male
GSM995282	male	male
GSM995283	male	male
GSM995284	male	male
GSM995285	male	male
GSM995286	male	male
GSM995287	male	male
GSM995288	male	male
GSM995289	male	male
GSM995290	male	male
GSM995291	male	male
GSM995292	male	male
GSM995293	male	male
GSM995294	male	male
GSM995295	male	male
GSM995296	male	male
GSM995297	male	male
GSM995298	male	male
GSM995299	male	male
GSM995338		unknown
GSM995339		unknown
GSM995340		unknown
GSM995341		unknown
GSM995342		unknown
GSM995343		unknown
GSM995344		unknown
GSM995345		unknown
GSM995346		unknown
GSM995347		unknown
GSM995348		unknown
GSM995349		unknown
GSM995930		unknown
GSM995931		unknown
GSM995932		unknown
GSM995933		unknown
GSM995934		unknown
GSM995935		unknown
GSM995936		unknown
GSM995937		unknown
GSM998729		unknown
GSM998730		unknown
GSM998731		unknown
GSM998732		unknown
GSM998733		unknown
GSM998734		unknown
GSM998735		unknown
GSM998736		unknown
GSM998737		unknown
GSM998738		unknown
GSM998739		unknown
GSM998740		unknown
GSM998741		unknown
GSM998742		unknown
GSM998743		unknown
GSM998744		unknown
GSM998745		unknown
GSM998746		unknown
GSM998747		unknown
GSM998748		unknown
GSM998749		unknown
GSM998750		unknown
GSM998751		unknown
GSM998752		unknown
GSM998753		unknown
GSM998754		unknown
GSM998755		unknown
GSM998756		unknown
GSM998757		unknown
GSM998758		unknown
GSM998759		unknown
GSM998760		unknown
GSM998761		unknown
GSM998762		unknown
GSM998763		unknown
GSM998764		unknown
GSM998765		unknown
GSM998766		unknown
GSM998767		unknown
GSM998768		unknown
GSM998769		unknown
GSM998770		unknown
GSM998771		unknown
GSM998772		unknown
GSM998773		unknown
GSM998774		unknown
GSM998775		unknown
GSM998776		unknown
GSM998777		unknown
GSM998778		unknown
GSM998779		unknown
GSM998780		unknown
GSM998781		unknown
GSM998782		unknown
GSM998783		unknown
GSM998784		unknown
GSM999606	female	female
GSM999607	female	female
GSM999608	female	female
GSM999609	female	female
GSM999610	female	female
GSM999611	female	female
GSM999612	female	female
GSM999613	female	female
GSM999614	female	female
GSM999615	female	female
GSM999616	female	female
GSM999617	female	female
GSM999618	male	male
GSM999619	male	male
GSM999620	male	male
GSM999621	male	male
GSM999622	male	male
GSM999623	male	male
GSM999624	male	male
GSM999625	male	male
GSM999626	male	male
GSM999627	male	male
GSM999628	male	male
GSM999629	male	male
SRR039353		unknown
SRR039354		unknown
SRR039355		unknown
SRR039356		unknown
SRR039357		unknown
SRR039358		unknown
SRR039359		unknown
SRR039360		unknown
SRR042499		unknown
SRR042500		unknown
SRR042501		unknown
SRR042502		unknown
SRR042503		unknown
SRR042504		unknown
SRR042505		unknown
SRR042506		unknown
SRR042507		unknown
SRR042508		unknown
SRR042509		unknown
SRR042510		unknown
SRR042511		unknown
SRR042512		unknown
SRR042513		unknown
SRR042514		unknown
SRR042515		unknown
SRR042516		unknown
SRR042517		unknown
SRR042518		unknown
SRR042519		unknown
SRR042520		unknown
SRR042521		unknown
SRR042522		unknown
SRR1030695		unknown
SRR1067723		unknown
SRR1067724		unknown
SRR1067725		unknown
SRR1067726		unknown
SRR1067727		unknown
SRR1067728		unknown
SRR1067729		unknown
SRR1067730		unknown
SRR1067731		unknown
SRR1067732		unknown
SRR1067733		unknown
SRR1067734		unknown
SRR1067735		unknown
SRR1067736		unknown
SRR1067737		unknown
SRR1067738		unknown
SRR1067739		unknown
SRR1067740		unknown
SRR1103770		unknown
SRR1103771		unknown
SRR1103772		unknown
SRR1103773		unknown
SRR1103774		unknown
SRR1103775		unknown
SRR1103776		unknown
SRR1103777		unknown
SRR1103778		unknown
SRR1103779		unknown
SRR1103780		unknown
SRR1103781		unknown
SRR1103782		unknown
SRR1103783		unknown
SRR1103784		unknown
SRR1103785		unknown
SRR1103786		unknown
SRR1103787		unknown
SRR1103788		unknown
SRR1103789		unknown
SRR1103790		unknown
SRR1103791		unknown
SRR1103792		unknown
SRR1103793		unknown
SRR1103794		unknown
SRR1103795		unknown
SRR1103796		unknown
SRR1103797		unknown
SRR1103798		unknown
SRR1103799		unknown
SRR1103800		unknown
SRR1103801		unknown
SRR1103802		unknown
SRR1103803		unknown
SRR1103804		unknown
SRR1103805		unknown
SRR1103806		unknown
SRR1103807		unknown
SRR1103808		unknown
SRR1103809		unknown
SRR1103810		unknown
SRR1103811		unknown
SRR1141015		unknown
SRR1141018		unknown
SRR1141019		unknown
SRR1141020		unknown
SRR1177960		unknown
SRR1177961		unknown
SRR1177962		unknown
SRR1177963		unknown
SRR1177964		unknown
SRR1177966		unknown
SRR1177967		unknown
SRR1177970		unknown
SRR1177971		unknown
SRR1177972		unknown
SRR1177973		unknown
SRR1177974		unknown
SRR1177975		unknown
SRR1177977		unknown
SRR1177978		unknown
SRR1177979		unknown
SRR1177980		unknown
SRR1177981		unknown
SRR1177982		unknown
SRR1177983		unknown
SRR1177984		unknown
SRR1177985		unknown
SRR1177986		unknown
SRR1177987		unknown
SRR1177988		unknown
SRR1177989		unknown
SRR1177990		unknown
SRR1177992		unknown
SRR1177993		unknown
SRR1177994		unknown
SRR1177995		unknown
SRR1177996		unknown
SRR1177997		unknown
SRR1177998		unknown
